sender,sender_type,sender_id,timestamp,duration,ended_on,image,response,time_commit,time_end,time_render,time_run,time_show,time_switch
,html.Screen,10,2026-04-30T09:20:26.999Z,49977.40000000002,response,images/claude_3.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",814989.3999999762,814989,764995.356,765005.3999999762,765011.6,815005.1
,html.Screen,11,2026-04-30T09:21:44.495Z,77479.70000007155,response,images/https___www_tn8_ni_tecnologia_todo_sobre_el_nuevo_filtro_de_instagram_que_protege_a_adolescentes_en_europa_.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""2""}",892485.1000000238,892484.8000000715,814989.174,814989.5,815005.1,892495.5
,html.Screen,12,2026-04-30T09:22:53.847Z,69341.5,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",961837.3000000715,961837,892479.074,892485.2000000477,892495.5,961853
,html.Screen,13,2026-04-30T09:25:42.823Z,168959.89999997616,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""5"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",1130813.2000000477,1130812.8999999762,961836.83,961837.5,961853,1130815.372
,html.Screen,14,2026-04-30T09:26:20.822Z,37996.72800002387,response,images/derechos_x_4.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",1168812.3000000715,1168812.1000000238,1130815.372,1130813.3000000715,1130815.372,1168826.7
,html.Screen,15,2026-04-30T09:28:02.110Z,101273.60000007157,response,images/https___rtsmedios_com_ar_alertan_sobre_los_riesgos_del_uso_de_redes_sociales_en_ninos_y_adolescentes_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",1270100.7000000477,1270100.3000000715,1168810.384,1168812.3999999762,1168826.7,1270113.6
,html.Screen,16,2026-04-30T09:28:31.246Z,29122.700000071432,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",1299236.6000000238,1299236.3000000715,1270097.656,1270100.8000000715,1270113.6,1299243.2
,html.Screen,17,2026-04-30T09:30:57.447Z,146193.80000000005,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""3"",""quality"":""1"",""correctness"":""1"",""interest"":""3""}",1445437.3000000715,1445437,1299227.172,1299236.7000000477,1299243.2,1445441.2
,html.Screen,18,2026-04-30T09:31:19.463Z,22011.699999976205,response,images/riesgos_x_2.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""1"",""interest"":""2""}",1467453.1000000238,1467452.8999999762,1445425.052,1445437.5,1445441.2,1467455.524
,html.Screen,19,2026-04-30T09:32:33.510Z,74044.87599997618,response,images/https___www_expreso_ec_internacional_grecia_prohibira_redes_sociales_menores_15_anos_medidas_alcances_2027_278073_html.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",1541500.6000000238,1541500.3999999762,1467455.524,1467453.3000000715,1467455.524,1541512.6
,html.Screen,20,2026-04-30T09:33:11.238Z,37715.60000004759,response,images/claude_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",1579228.3999999762,1579228.2000000477,1541496.294,1541500.8000000715,1541512.6,1579240.7
,html.Screen,21,2026-04-30T09:33:27.518Z,16267.400000023888,response,images/derechos_x_2.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",1595508.3999999762,1595508.1000000238,1579224.66,1579228.6000000238,1579240.7,1595521.9
,html.Screen,22,2026-04-30T09:33:41.822Z,14290.600000000093,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",1609812.8000000715,1609812.5,1595506.152,1595508.6000000238,1595521.9,1609820
,html.Screen,23,2026-04-30T09:35:45.518Z,123688.30000007153,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",1733508.6000000238,1733508.3000000715,1609803.858,1609812.8999999762,1609820,1733521.4
,html.Screen,24,2026-04-30T09:37:00.423Z,74891.40000007162,response,images/gemini_1.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",1808413.2000000477,1808412.8000000715,1733504.928,1733508.8000000715,1733521.4,1808428.2
,html.Screen,25,2026-04-30T09:39:01.238Z,120799.90000002389,response,images/prueba.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",1929228.3999999762,1929228.1000000238,1808411.896,1808413.3999999762,1808428.2,1929229.51
,html.Screen,26,2026-04-30T09:40:14.927Z,73687.59000002383,response,images/https___lt3_com_ar_772830_2_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",2002917.3999999762,2002917.1000000238,1929229.51,1929228.6000000238,1929229.51,2002920.364
,html.Screen,27,2026-04-30T09:42:26.334Z,131404.13599999994,response,images/derechos_x_3.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",2134324.7000000477,2134324.5,2002920.364,2002917.5,2002920.364,2134336.9
,html.Screen,28,2026-04-30T09:42:59.607Z,33260.200000023935,response,images/chatgpt_3.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",2167597.2000000477,2167597.100000024,2134320.462,2134324.899999976,2134336.9,2167599.426
,html.Screen,29,2026-04-30T09:43:12.958Z,13348.97399997618,response,images/riesgos_x_4.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",2180948.600000024,2180948.399999976,2167599.426,2167597.3000000715,2167599.426,2180963.9
,html.Screen,30,2026-04-30T09:43:45.783Z,32808.90000007162,response,images/gemini_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",2213773,2213772.8000000715,2180947.492,2180948.7000000477,2180963.9,2213776.3
,html.Screen,31,2026-04-30T09:44:06.462Z,20676.200000000186,response,images/derechos_x_1.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""4""}",2234452.7000000477,2234452.5,2213759.958,2213773.3000000715,2213776.3,2234457
,html.Screen,32,2026-04-30T09:48:57.638Z,291171.3000000715,response,images/https___revistaraya_com_facebook_adiccion_y_dopamina_por_que_un_jurado_condeno_el_diseno_de_las_redes_sociales_html.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""3"",""interest"":""5""}",2525628.600000024,2525628.3000000715,2234440.928,2234452.7000000477,2234457,2525643.4
,html.Screen,33,2026-04-30T09:49:32.086Z,34433.200000023935,response,images/riesgos_x_3.png,"{""credibility"":""3"",""quality"":""1"",""correctness"":""2"",""interest"":""2""}",2560076.899999976,2560076.600000024,2525626.05,2525628.8000000715,2525643.4,2560089.3
,html.Screen,34,2026-04-30T09:56:52.014Z,439915.2000000002,response,images/https___www_eldia_es_canarias_2026_04_09_conductas_suicidas_menores_aumentan_25_violencia_tecnologia_128929660_amp_html.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",3000004.8000000715,3000004.5,2560072.044,2560077,2560089.3,3000015.5
,html.Screen,35,2026-04-30T09:58:32.774Z,100749.30000007153,response,images/https___vilasradio_cl_clinica_u_de_los_andes_alerta_por_peligroso_reto_viral_ingestion_de_imanes_deja_menores_con_graves_lesiones_en_chile_.png,"{""credibility"":""5"",""quality"":""1"",""correctness"":""1"",""interest"":""5""}",3100765.100000024,3100764.8000000715,2999999,3000004.899999976,3000015.5,3100769.2
,html.Screen,36,2026-04-30T09:58:59.951Z,27172.000000047497,response,images/edad_x_2.png,"{""credibility"":""4"",""quality"":""2"",""correctness"":""3"",""interest"":""4""}",3127941.5,3127941.2000000477,3100752.866,3100765.2000000477,3100769.2,3127948.9
,html.Screen,37,2026-04-30T09:59:40.351Z,40392.40000007162,response,images/https___agn_gt_pgn_impulsa_campana_no_caigas_en_las_redes_sobre_riesgos_digitales_para_la_ninez_y_adolescencia_.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",3168341.5,3168341.3000000715,3127932.626,3127941.5,3127948.9,3168344.294
,html.Screen,38,2026-04-30T09:59:59.486Z,19132.10599997593,response,images/riesgos_x_1.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",3187476.7000000477,3187476.399999976,3168344.294,3168341.7000000477,3168344.294,3187491.2
,html.Screen,39,2026-04-30T10:00:40.526Z,41025.60000007134,response,images/derechos_x_5.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",3228516.899999976,3228516.8000000715,3187475.126,3187477,3187491.2,3228519.962
,html.Screen,40,2026-04-30T10:01:18.871Z,38341.43799997633,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""4"",""quality"":""1"",""correctness"":""2"",""interest"":""4""}",3266861.600000024,3266861.399999976,3228519.962,3228517.100000024,3228519.962,3266864.952
,html.Screen,41,2026-04-30T10:01:54.567Z,35692.14800002379,response,images/https___www_politicargentina_com_notas_202604_72684_el_senado_frances_avanza_con_un_proyecto_para_prohibir_redes_sociales_a_menores_de_15_anos_html.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",3302557.3000000715,3302557.100000024,3266864.952,3266861.8000000715,3266864.952,
