sender,sender_type,sender_id,timestamp,duration,ended_on,image,response,time_commit,time_end,time_render,time_run,time_show,time_switch
ID17,html.Screen,7,2026-06-03T07:06:44.721Z,41434.48200000008,response,images/edad_x_5.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",585074.1,585073.4,543638.918,543634.2,543638.918,585074.438
ID17,html.Screen,8,2026-06-03T07:07:13.144Z,28422.761999999988,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",613497.7,613497.2,585074.438,585074.5,585074.438,613498.226
ID17,html.Screen,9,2026-06-03T07:08:03.233Z,50087.07400000002,response,images/claude_3.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""2"",""interest"":""1""}",663586,663585.3,613498.226,613498.3,613498.226,663597.5
ID17,html.Screen,10,2026-06-03T07:08:39.688Z,36443.5,response,images/chatgpt_1.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",700041.4,700041,663581.098,663586.4,663597.5,700051.8
ID17,html.Screen,11,2026-06-03T07:09:18.840Z,39141.39999999991,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",739193.6000000001,739193.2,700035.838,700041.7,700051.8,739205.1
ID17,html.Screen,12,2026-06-03T07:09:52.936Z,34084.09999999998,response,images/edad_x_1.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",773289.6000000001,773289.2,739188.732,739194.1000000001,739205.1,773293.888
ID17,html.Screen,13,2026-06-03T07:10:40.864Z,47923.31199999992,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""1""}",821217.8,821217.2,773293.888,773290,773293.888,821227.1
ID17,html.Screen,14,2026-06-03T07:11:35.377Z,54502.50000000012,response,images/riesgos_x_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""2"",""interest"":""1""}",875730,875729.6000000001,821210.95,821218.1000000001,821227.1,875742
ID17,html.Screen,15,2026-06-03T07:12:00.305Z,24915.5,response,images/claude_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",900657.8999999999,900657.5,875725.662,875730.3999999999,875742,900666.8
ID17,html.Screen,16,2026-06-03T07:12:21.129Z,20814.800000000047,response,images/derechos_x_2.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""1"",""interest"":""1""}",921481.8999999999,921481.6000000001,900650.524,900658.3,900666.8,921493.1
ID17,html.Screen,17,2026-06-03T07:13:07.009Z,45868.50000000012,response,images/edad_x_4.png,"{""credibility"":""3"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",967361.8999999999,967361.6000000001,921476.824,921482.1000000001,921493.1,967377.5
ID17,html.Screen,18,2026-06-03T07:14:01.329Z,54304.10000000009,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",1021681.8999999999,1021681.6000000001,967361.072,967362.2,967377.5,1021692.4
ID17,html.Screen,19,2026-06-03T07:14:28.841Z,27501.20000000007,response,images/gemini_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",1049194,1049193.6,1021675.724,1021682.2,1021692.4,1049199.7
ID17,html.Screen,20,2026-06-03T07:14:52.553Z,23705.90000000014,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",1072905.9,1072905.6,1049183.208,1049194.3,1049199.7,
ID18,html.Screen,0,2026-05-29T07:44:56.969Z,276880.6,response,images/edad_x_3.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""4""}",277782.30000000005,277781.19999999995,883.992,874.2999999999884,900.6,277790.152
ID18,html.Screen,1,2026-05-29T07:45:38.591Z,41613.54800000007,response,images/chatgpt_2.png,"{""credibility"":""3"",""quality"":""5"",""correctness"":""5"",""interest"":""4""}",319404.30000000005,319403.70000000007,277790.152,277783.9,277790.152,319425.6
ID18,html.Screen,2,2026-05-29T07:47:55.449Z,136835.70000000007,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",456261.80000000005,456261.30000000005,319409.206,319405.5,319425.6,456279
ID18,html.Screen,3,2026-05-29T07:49:16.162Z,80695.09999999998,response,images/claude_1.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""5"",""interest"":""4""}",536974.7000000001,536974.1,456262.668,456262.20000000007,456279,537001.6
ID18,html.Screen,4,2026-05-29T07:49:43.218Z,27029.20000000007,response,images/gemini_3.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""5"",""interest"":""5""}",564031.4,564030.8,536985.232,536975,537001.6,564042.698
ID18,html.Screen,5,2026-05-29T07:51:17.675Z,94445.10200000007,response,images/riesgos_x_5.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",658488.3,658487.8,564042.698,564031.8,564042.698,658494.192
ID18,html.Screen,6,2026-05-29T07:52:23.212Z,65529.90799999994,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""4"",""interest"":""3""}",724024.7000000001,724024.1,658494.192,658488.7000000001,658494.192,724038.296
ID18,html.Screen,7,2026-05-29T07:53:04.700Z,41474.60400000005,response,images/edad_x_5.png,"{""credibility"":""1"",""quality"":""5"",""correctness"":""4"",""interest"":""4""}",765513.5,765512.9,724038.296,724027.2000000001,724038.296,765524.018
ID18,html.Screen,8,2026-05-29T07:54:16.670Z,71957.48200000008,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""5"",""interest"":""3""}",837483.0000000001,837481.5000000001,765524.018,765513.9,765524.018,837499.4
ID18,html.Screen,9,2026-05-29T07:55:12.002Z,55310.80000000005,response,images/claude_3.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",892814.7999999999,892810.2000000001,837483.034,837484.7999999999,837499.4,892814.32
ID18,html.Screen,10,2026-05-29T07:56:10.055Z,58052.38000000012,response,images/chatgpt_1.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",950867.2000000001,950866.7000000001,892814.32,892815.2000000001,892814.32,950878.06
ID18,html.Screen,11,2026-05-29T07:57:42.895Z,92829.73999999987,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",1043708.2000000001,1043707.7999999999,950878.06,950868.2999999999,950878.06,1043712.898
ID18,html.Screen,12,2026-05-29T07:58:14.232Z,31331.701999999816,response,images/edad_x_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",1075045,1075044.5999999999,1043712.898,1043708.5000000001,1043712.898,1075052.318
ID18,html.Screen,13,2026-05-29T07:58:50.336Z,36096.48199999984,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""4""}",1111149.2,1111148.7999999998,1075052.318,1075045.2999999998,1075052.318,1111172.9
ID18,html.Screen,14,2026-05-29T07:59:26.664Z,36304.19999999995,response,images/riesgos_x_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",1147477.5999999999,1147477.0999999999,1111156.602,1111149.5999999999,1111172.9,1147493.9
ID18,html.Screen,15,2026-05-29T07:59:58.329Z,31647.300000000047,response,images/claude_2.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",1179141.5999999999,1179141.2,1147477.716,1147478.5,1147493.9,1179150.044
ID18,html.Screen,16,2026-05-29T08:00:29.449Z,31111.456000000006,response,images/derechos_x_2.png,"{""credibility"":""5"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",1210262,1210261.5,1179150.044,1179142,1179150.044,1210272.868
ID18,html.Screen,17,2026-05-29T08:01:30.417Z,60957.23199999984,response,images/edad_x_4.png,"{""credibility"":""3"",""quality"":""1"",""correctness"":""1"",""interest"":""3""}",1271230.5,1271230.0999999999,1210272.868,1210262.2999999998,1210272.868,1271235.436
ID18,html.Screen,18,2026-05-29T08:01:44.090Z,13666.863999999827,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""4"",""quality"":""1"",""correctness"":""3"",""interest"":""4""}",1284902.5999999999,1284902.2999999998,1271235.436,1271230.7999999998,1271235.436,1284914.136
ID18,html.Screen,19,2026-05-29T08:02:57.802Z,73700.46399999992,response,images/gemini_2.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",1358614.9,1358614.5999999999,1284914.136,1284902.9,1284914.136,1358622.582
ID18,html.Screen,20,2026-05-29T08:03:49.355Z,51545.21799999988,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",1410168.0999999999,1410167.7999999998,1358622.582,1358615.2,1358622.582,
ID19,html.Screen,0,2026-05-28T07:48:34.595Z,79247.96800000028,response,images/edad_x_3.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",79395.8999999999,79394.80000000028,146.832,143.70000000018626,146.832,79403.2
ID19,html.Screen,1,2026-05-28T07:50:07.402Z,92799.4000000001,response,images/chatgpt_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",172203,172202.6000000001,79387.158,79397.6000000001,79403.2,172205.642
ID19,html.Screen,2,2026-05-28T07:50:38.890Z,31485.257999999914,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",203691.5,203690.8999999999,172205.642,172203.5,172205.642,203694.564
ID19,html.Screen,3,2026-05-28T07:52:09.099Z,90205.23600000027,response,images/claude_1.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",293900.3000000003,293899.8000000003,203694.564,203691.80000000028,203694.564,293913.5
ID19,html.Screen,4,2026-05-28T07:52:50.884Z,41770.700000000186,response,images/gemini_3.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",335684.8000000003,335684.2000000002,293897.11,293900.7000000002,293913.5,335699.3
ID19,html.Screen,5,2026-05-28T07:54:01.309Z,70409.70000000001,response,images/riesgos_x_5.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",406109.5,406109,335683.088,335685.1000000001,335699.3,406125.4
ID19,html.Screen,6,2026-05-28T07:54:36.789Z,35463.80000000016,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""4"",""interest"":""4""}",441589.7000000002,441589.2000000002,406109.026,406109.8999999999,406125.4,441596.7
ID19,html.Screen,7,2026-05-28T07:54:59.293Z,22496.79999999999,response,images/edad_x_5.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",464094,464093.5,441580.422,441590.1000000001,441596.7,464105.7
ID19,html.Screen,8,2026-05-28T07:55:41.069Z,41764.10000000027,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""2"",""quality"":""4"",""correctness"":""4"",""interest"":""2""}",505870.3000000003,505869.8000000003,464089.508,464094.5,464105.7,505875.392
ID19,html.Screen,9,2026-05-28T07:56:00.462Z,19386.608000000007,response,images/claude_3.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",525262.7000000002,525262,505875.392,505870.7000000002,505875.392,525268.2
ID19,html.Screen,10,2026-05-28T07:56:44.510Z,44042.19999999995,response,images/chatgpt_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",569310.8999999999,569310.3999999999,525251.87,525263.1000000001,525268.2,569319.9
ID19,html.Screen,11,2026-05-28T07:57:07.574Z,23054.70000000007,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""2""}",592375.1000000001,592374.6000000001,569303.354,569311.2000000002,569319.9,592379.092
ID19,html.Screen,12,2026-05-28T07:57:52.855Z,45276.00800000015,response,images/edad_x_1.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",637655.6000000001,637655.1000000001,592379.092,592375.6000000001,592379.092,637663.3
ID19,html.Screen,13,2026-05-28T07:58:35.591Z,42728.09999999986,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""4"",""quality"":""2"",""correctness"":""3"",""interest"":""4""}",680391.8999999999,680391.3999999999,637646.964,637655.8999999999,637663.3,680398.8
ID19,html.Screen,14,2026-05-28T07:59:04.239Z,28641.09999999986,response,images/riesgos_x_2.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",709040.3999999999,709039.8999999999,680382.404,680392.2000000002,680398.8,709055.7
ID19,html.Screen,15,2026-05-28T07:59:19.583Z,15328.300000000047,response,images/claude_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",724384.3999999999,724384,709039.13,709040.7000000002,709055.7,724400.4
ID19,html.Screen,16,2026-05-28T07:59:30.639Z,11039.20000000007,response,images/derechos_x_2.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",735439.7000000002,735439.6000000001,724384.486,724384.5,724400.4,735463.4
ID19,html.Screen,17,2026-05-28T08:00:07.977Z,37313.900000000256,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",772777.6000000001,772777.3000000003,735447.182,735439.8000000003,735463.4,772784
ID19,html.Screen,18,2026-05-28T08:00:24.008Z,16025.200000000186,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""1""}",788809.5,788809.2000000002,772767.728,772777.8999999999,772784,788812.202
ID19,html.Screen,19,2026-05-28T08:00:37.929Z,13917.297999999952,response,images/gemini_2.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""2"",""interest"":""1""}",802729.8000000003,802729.5,788812.202,788809.8000000003,788812.202,802740.5
ID19,html.Screen,20,2026-05-28T08:00:58.498Z,20557.80000000028,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",823298.6000000001,823298.3000000003,802724.166,802730.1000000001,802740.5,
ID20,html.Screen,0,2026-05-29T07:43:45.797Z,32022.536,response,images/edad_x_3.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""1""}",32360.900000000023,32360.5,337.964,332.79999999998836,337.964,32360.664
ID20,html.Screen,1,2026-05-29T07:44:08.982Z,23184.836,response,images/chatgpt_2.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""5"",""interest"":""3""}",55545.90000000002,55545.5,32360.664,32361.29999999999,32360.664,55552.5
ID20,html.Screen,2,2026-05-29T07:45:00.335Z,51345.79999999999,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",106898.79999999999,106898.29999999999,55536.192,55546.40000000002,55552.5,106901.938
ID20,html.Screen,3,2026-05-29T07:45:26.335Z,25996.762000000017,response,images/claude_1.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""3"",""interest"":""5""}",132899.3,132898.7,106901.938,106899.09999999998,106901.938,132909.5
ID20,html.Screen,4,2026-05-29T07:45:52.784Z,26437.599999999977,response,images/gemini_3.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""4"",""interest"":""1""}",159347.69999999995,159347.09999999998,132893.254,132899.59999999998,132909.5,159367.2
ID20,html.Screen,5,2026-05-29T07:46:14.744Z,21940.49999999994,response,images/riesgos_x_5.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""4"",""interest"":""4""}",181308.09999999998,181307.69999999995,159350.92,159348.09999999998,159367.2,181326.3
ID20,html.Screen,6,2026-05-29T07:46:48.889Z,34125.600000000035,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""5"",""interest"":""3""}",215452.5,215451.90000000002,181310.03,181308.40000000002,181326.3,215481.4
ID20,html.Screen,7,2026-05-29T07:47:13.384Z,24466.199999999983,response,images/edad_x_5.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""1""}",239947.80000000005,239947.59999999998,215464.854,215452.80000000005,215481.4,239956.5
ID20,html.Screen,8,2026-05-29T07:47:39.258Z,25864.199999999953,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""4"",""interest"":""3""}",265821.30000000005,265820.69999999995,239940.36,239947.90000000002,239956.5,265831
ID20,html.Screen,9,2026-05-29T07:48:03.474Z,24206.199999999953,response,images/claude_3.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",290037.9,290037.19999999995,265814.658,265821.80000000005,265831,290039.576
ID20,html.Screen,10,2026-05-29T07:48:17.114Z,13637.824000000022,response,images/chatgpt_1.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",303677.9,303677.4,290039.576,290038.30000000005,290039.576,303684.7
ID20,html.Screen,11,2026-05-29T07:48:40.042Z,22920.99999999994,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",326606.1,326605.69999999995,303668.428,303678.19999999995,303684.7,326610.984
ID20,html.Screen,12,2026-05-29T07:48:59.387Z,19339.016000000003,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""1""}",345950.4,345950,326610.984,326606.6,326610.984,345954.12
ID20,html.Screen,13,2026-05-29T07:50:26.212Z,86821.28000000003,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""2"",""interest"":""2""}",432775.69999999995,432775.4,345954.12,345950.6,345954.12,432790.9
ID20,html.Screen,14,2026-05-29T07:50:41.548Z,15320.900000000023,response,images/riesgos_x_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",448112.19999999995,448111.80000000005,432774.732,432776.19999999995,432790.9,448118.9
ID20,html.Screen,15,2026-05-29T07:50:53.532Z,11976.900000000023,response,images/claude_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",460096.19999999995,460095.80000000005,448102.542,448112.5,448118.9,460098.502
ID20,html.Screen,16,2026-05-29T07:51:03.685Z,10149.597999999998,response,images/derechos_x_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""4"",""interest"":""1""}",470248.4,470248.1,460098.502,460096.4,460098.502,470261.4
ID20,html.Screen,17,2026-05-29T07:51:15.445Z,11746.79999999993,response,images/edad_x_4.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",482008.5,482008.19999999995,470244.98,470248.6,470261.4,482024.1
ID20,html.Screen,18,2026-05-29T07:51:28.333Z,12872.400000000023,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",494896.80000000005,494896.5,482007.558,482008.80000000005,482024.1,494903
ID20,html.Screen,19,2026-05-29T07:51:41.557Z,13217.599999999977,response,images/gemini_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""2""}",508120.9,508120.6,494886.664,494897,494903,508131.9
ID20,html.Screen,20,2026-05-29T07:51:50.989Z,9420.900000000023,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",517553.1,517552.80000000005,508115.768,508121.1,508131.9,
ID21,html.Screen,0,2026-06-03T07:03:09.463Z,85119.6,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",85620.70000000001,85620,500.362,492.8999999999942,500.4,85630.4
ID21,html.Screen,1,2026-06-03T07:03:30.423Z,20949.100000000006,response,images/chatgpt_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",106580,106579.5,85613.744,85621.9,85630.4,106579.584
ID21,html.Screen,2,2026-06-03T07:03:51.286Z,20863.715999999986,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",127443.70000000001,127443.29999999999,106579.584,106580.4,106579.584,127445.416
ID21,html.Screen,3,2026-06-03T07:04:09.662Z,18373.784000000014,response,images/claude_1.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",145819.59999999998,145819.2,127445.416,127444,127445.416,145828
ID21,html.Screen,4,2026-06-03T07:04:33.750Z,24078.70000000001,response,images/gemini_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",169907,169906.7,145811.348,145819.90000000002,145828,169910.386
ID21,html.Screen,5,2026-06-03T07:05:10.582Z,36828.514000000025,response,images/riesgos_x_5.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",206739.3,206738.90000000002,169910.386,169907.3,169910.386,206742.246
ID21,html.Screen,6,2026-06-03T07:05:32.126Z,21540.453999999998,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",228283.09999999998,228282.7,206742.246,206739.5,206742.246,228291.2
ID21,html.Screen,7,2026-06-03T07:06:33.398Z,61263.79999999999,response,images/edad_x_5.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",289555.5,289555,228274.718,228283.3,228291.2,289555.6
ID21,html.Screen,8,2026-06-03T07:06:56.366Z,22967.400000000023,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",312523.4,312523,289555.6,289555.8,289555.6,312537.9
ID21,html.Screen,9,2026-06-03T07:07:17.582Z,21200.79999999999,response,images/claude_3.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",333739.2,333738.7,312521.35,312523.8,312537.9,333753.7
ID21,html.Screen,10,2026-06-03T07:07:51.757Z,34160.399999999965,response,images/chatgpt_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",367914.5,367914.1,333737.168,333739.4,333753.7,367919.128
ID21,html.Screen,11,2026-06-03T07:08:36.665Z,44902.47199999995,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",412821.9,412821.6,367919.128,367914.7,367919.128,412833.9
ID21,html.Screen,12,2026-06-03T07:09:29.843Z,53166.09999999998,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",466000.30000000005,466000,412817.338,412822.19999999995,412833.9,466015.1
ID21,html.Screen,13,2026-06-03T07:09:57.884Z,28026.20000000007,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",494041.5,494041.30000000005,465998.542,466000.5,466015.1,494047.3
ID21,html.Screen,14,2026-06-03T07:10:48.142Z,50251.899999999965,response,images/riesgos_x_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",544299.6,544299.2,494030.754,494041.80000000005,494047.3,544312
ID21,html.Screen,15,2026-06-03T07:11:09.031Z,20875.599999999977,response,images/claude_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""2""}",565188,565187.6,544295.41,544299.8,544312,565194.5
ID21,html.Screen,16,2026-06-03T07:11:34.911Z,25873.800000000047,response,images/derechos_x_2.png,"{""credibility"":""2"",""quality"":""1"",""correctness"":""2"",""interest"":""2""}",591068.7,591068.3,565177.91,565188.2,565194.5,591076.7
ID21,html.Screen,17,2026-06-03T07:12:08.264Z,33344.20000000007,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""2"",""interest"":""2""}",624421.2,624420.9,591060.2,591068.9,591076.7,624425.534
ID21,html.Screen,18,2026-06-03T07:12:29.912Z,21643.76600000006,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",646069.6,646069.3,624425.534,624421.4,624425.534,646074.668
ID21,html.Screen,19,2026-06-03T07:13:00.665Z,30747.1320000001,response,images/gemini_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""2""}",676822.2,676821.8,646074.668,646069.9,646074.668,676823.442
